,file_name,pred_scores,pred_scores_max,pred_class_val,pred_class_,model
45,offensive-9BmlvFy.png,"[[ 0.34991115  3.3415549  -0.72744554 -0.8076167  -1.5799041   0.7991302
   1.4226948  -0.74053246 -0.40748847 -0.21889764 -0.95834947 -0.46807036]]",3.341554880142212,1,animated,effnet_politics
46,offensive-9diI55h.jpg.png,"[[-1.6384774  -0.78421974  3.4080284  -1.1950579   1.6977947  -1.1794196
  -1.1157249   1.7209388   0.19256939 -0.79537857 -0.07930832 -1.2794473 ]]",3.4080283641815186,2,barack_obama,effnet_politics
47,offensive-9FjUVia.png,"[[-7.2611737e-01  3.8261530e+00 -8.5582292e-01 -2.6779363e-01
   1.1266560e-01 -1.0166211e+00 -5.4722571e-01  1.2883071e+00
  -7.2747374e-01  1.7588288e-03 -1.1019844e+00 -1.0108645e+00]]",3.826153039932251,1,animated,effnet_politics
48,offensive-9gSRNmP.png,"[[ 1.1579456   1.0961983  -0.38232633 -0.9352418   0.26738608  0.04009201
   0.7725678   0.6232352  -0.05762664 -0.03126058 -1.3983439  -1.3899188 ]]",1.1579456329345703,0,animals,effnet_politics
49,offensive-9h78t5i.png,"[[ 0.77066416  1.775357   -0.43581834 -0.46630433 -1.2743995  -0.17545938
   0.342758   -0.4230409  -0.08627459  0.31028867 -0.5468202  -0.14301853]]",1.7753570079803467,1,animated,effnet_politics
50,offensive-9HHSnfe.png,"[[-2.3266232   1.821294    3.354263   -1.1427274  -1.5126916  -0.24227965
   0.10824977 -1.7378291   0.26112643 -1.1953453   3.2024345  -0.905349  ]]",3.3542630672454834,2,barack_obama,effnet_politics
51,offensive-aaQaOEz.png,"[[ 0.05240485  1.631316   -0.8167717  -0.58786845 -0.36583915  0.71660364
   0.11306456 -0.38493836 -0.19530593  0.14864163 -0.22912571 -0.2672913 ]]",1.6313159465789795,1,animated,effnet_politics
52,offensive-AJvEoxw.png,"[[-0.6408601   4.3504386  -0.8547704  -0.47287083 -0.26060474 -0.0297088
   0.33067912 -0.3527078  -0.8595015  -0.75974774 -0.8908815  -0.14359002]]",4.350438594818115,1,animated,effnet_politics
53,offensive-aK7Mzo4.png,"[[-1.0664146e+00  3.2070690e-01 -1.6435461e+00 -1.0439817e+00
   6.8549762e+00 -1.0686069e+00 -7.9130977e-01 -5.7309908e-01
  -4.6152708e-01 -5.2134705e-01 -4.6845984e-01 -1.6938150e-04]]",6.854976177215576,4,bill_clinton,effnet_politics
54,offensive-AthUmaI.png,"[[-1.1240951   3.961154    0.07251818 -0.6546709  -0.9026911  -0.5912483
   0.40395406 -0.36894393 -0.30019832  0.07818504 -0.47897547 -0.6979816 ]]",3.961153984069824,1,animated,effnet_politics
55,offensive-aXJH7EU.png,"[[-0.44226292  3.0931196  -0.86131775 -0.95771813  0.18050893  0.59477746
   0.3434141   0.04827137  0.41668108 -0.58116126 -0.84930503 -1.3873621 ]]",3.0931196212768555,1,animated,effnet_politics
56,offensive-ayNSttp.png,"[[ 1.1824592   1.0547189  -0.70703506 -0.77535653 -0.22905444  0.06952253
   0.9617157   0.96834505 -0.47518352  0.38761562 -1.4555328  -1.370272  ]]",1.1824592351913452,0,animals,effnet_politics
57,offensive-b3N3bmV.png,"[[ 1.9022652   0.52476746 -0.7496298  -0.82411444 -0.16068397  0.7782458
   0.95486397 -0.14679007 -0.30029377  0.07726257 -1.0620652  -1.0073242 ]]",1.902265191078186,0,animals,effnet_politics
58,offensive-bDIJ7sx.png,"[[-1.0496838   0.45147377 -0.50318617 -0.2984268  -0.5386552   6.14445
  -1.0692255  -0.7431453  -0.3502307   0.07155861 -0.99698    -0.52771544]]",6.1444501876831055,5,donald_trump,effnet_politics
59,offensive-BkZ356ICIAAEHId.jpg,"[[-1.5838696   2.5962172  -0.30098546 -2.0308592   4.124474    0.95516443
  -0.41004398 -0.78737336 -1.2192816  -1.6281786  -1.0181675  -0.13652879]]",4.124474048614502,4,bill_clinton,effnet_politics
60,offensive-bmM6pSU.png,"[[-1.3802763   0.35290018 -0.84429514 -0.39952302 -0.27076334  0.18876034
   3.4860494   2.156036   -1.4810998  -0.76920104 -1.7311432   0.28622812]]",3.4860494136810303,6,george_w_bush,effnet_politics
61,offensive-bnQlLeN.png,"[[-0.0550783   1.1297374   1.1206535  -0.87109864 -1.176984   -1.2321337
  -0.8608564   0.97519934  0.09564479  2.503768   -1.6463156  -0.49764344]]",2.503767967224121,9,kamala_harris,effnet_politics
62,offensive-Bq3Oe2TIAAAUgik.jpg,"[[ 0.2612764   2.1151254  -0.507547   -0.19641605 -0.97297347 -0.1983934
   1.0783676  -0.35045123 -0.00324215 -0.12523241 -0.65975606 -0.870939  ]]",2.1151254177093506,1,animated,effnet_politics
63,offensive-BScSZDe.png,"[[ 0.78943527  3.9941046  -0.5827344  -0.7440798  -0.9490194  -0.12246855
   0.2866734  -0.6883301   0.0642904   0.20505719 -1.6997404  -1.0107433 ]]",3.9941046237945557,1,animated,effnet_politics
64,offensive-bspb4sM.png,"[[-1.167446   -0.52516705 -0.6699956  -0.35110545  1.1324723   4.1897807
  -0.36175096 -0.0405481   1.4073879  -0.7485134  -1.9735138  -1.5267284 ]]",4.1897807121276855,5,donald_trump,effnet_politics
65,offensive-bUfWNUp.png,"[[ 1.3632927   0.18722643 -0.33748174 -0.73172504  0.2162916  -0.22281483
  -0.06097087  0.70556295  0.2708071  -0.18232206 -0.83814883 -0.861868  ]]",1.3632926940917969,0,animals,effnet_politics
66,offensive-BXs0Wy8.png,"[[-1.5786022   5.05288    -0.5827822   0.28325462  0.11806335 -0.37692213
  -1.027113   -0.7071034   0.15550701 -0.57778466 -0.1183827  -1.0498725 ]]",5.052879810333252,1,animated,effnet_politics
67,offensive-bxT32op.png,"[[ 4.363739    0.1136405  -0.32220134 -1.1134691  -0.391064   -0.43418267
  -0.45349696 -0.09014148 -0.5908476   0.21318246 -0.5640576  -0.6703485 ]]",4.363739013671875,0,animals,effnet_politics
68,offensive-B_LgxAvVIAA_lu8.jpg,"[[-0.54713976 -0.30007446  0.01624238 -0.5965276  -1.0871643  -1.9769895
   2.043316    2.6944294   1.5000339  -0.4773984  -1.35571    -0.36850333]]",2.694429397583008,7,hillary_clinton,effnet_politics
69,offensive-C0JFBbU.png,"[[-0.17653379  1.79408    -0.16582899 -0.44349718 -0.45888868  0.01063237
   0.6465853  -0.02917488 -0.39504203 -0.24371395 -0.42250645 -0.13927838]]",1.7940800189971924,1,animated,effnet_politics
70,offensive-C2Rjlth.png,"[[-0.14191464  1.8401288  -0.58860326 -0.03922534 -0.6598476  -0.25714928
   1.1778917  -0.50732327 -0.18708661  0.1657273  -0.13400331 -0.5180044 ]]",1.840128779411316,1,animated,effnet_politics
71,offensive-C5mm2gl.png,"[[ 1.4049457   2.8272655  -0.939426   -0.9781956  -0.04405885  1.003036
  -1.1738737   0.646534   -0.19919194 -0.6937427  -0.7837213  -1.9114267 ]]",2.827265501022339,1,animated,effnet_politics
72,offensive-CagRUffUcAExvLF.jpg,"[[-0.9985733  -0.17344834 -0.58551663  5.9344387   0.03867765 -0.39705238
  -0.35249105  0.3602084  -2.0156255  -0.76036894 -1.2129675  -0.19543418]]",5.934438705444336,3,bernie_sanders,effnet_politics
73,offensive-CboHZesW8AACcdP.jpg,"[[-0.6775099   1.9355781  -0.5874345   1.6936457  -0.6028839  -0.9674816
  -0.2441717   2.502558   -0.8986784  -0.73008555 -1.0818895  -1.2645687 ]]",2.5025579929351807,7,hillary_clinton,effnet_politics
74,offensive-Cco_BiaUMAAla6m.jpg,"[[-0.9842243  -1.0145464   4.565735   -0.7322554   2.0686734  -1.1574329
  -0.95496285  0.8008841  -1.7560585  -0.49288547 -0.8314253  -0.54797935]]",4.56573486328125,2,barack_obama,effnet_politics
75,offensive-CkbzAqAUoAUJ311.jpg,"[[ 0.07732147  2.6697261  -0.6679592  -0.5221237   0.32373664 -0.00410192
  -0.8028456   0.23822792 -1.4552115  -0.8772712  -0.9710282   1.3819337 ]]",2.6697261333465576,1,animated,effnet_politics
76,offensive-CkhmsCi.png,"[[-1.1358334   0.6333636  -1.049419   -0.7607707  -0.63038063  0.6934167
  -0.4841966   2.8770065   1.2823814  -1.1535764  -1.6982288   0.13823408]]",2.8770065307617188,7,hillary_clinton,effnet_politics
77,offensive-Cm96pUGVMAA7HQz.jpg,"[[-1.0858845  -1.3331269  -0.3412575  -0.02895713  1.1149206   4.287661
   0.11517311 -0.01317149 -0.46430066 -0.6230923  -0.51596946 -1.1513808 ]]",4.287661075592041,5,donald_trump,effnet_politics
78,offensive-CqMB3fnW8AAsYQp.jpg,"[[-0.39675614  3.3987348  -0.96911347 -0.1703571  -0.135235    0.15514405
   0.15169334 -0.74190277 -0.13766268 -0.82453203 -0.48181713 -0.5662309 ]]",3.3987348079681396,1,animated,effnet_politics
79,offensive-CsdehGlWgAAv2HI.jpg,"[[ 0.2973321   1.2068547   0.66479534 -0.7238806   0.04221828  0.07867032
   1.4541011  -0.35449028 -0.4104907   0.12037678 -1.2450602  -0.932533  ]]",1.4541010856628418,6,george_w_bush,effnet_politics
80,offensive-CuvsjyLWgAAXnz9.jpg,"[[ 0.3385878   1.2341752  -0.36772627 -0.5315658  -0.15895097  0.01973109
   1.326095    0.1509703  -0.45633993  0.19920637 -1.0984716  -1.0606196 ]]",1.3260949850082397,6,george_w_bush,effnet_politics
81,offensive-CVjO3Sz.png,"[[ 3.3227773   0.62996334 -0.90220517 -0.6367606  -0.547692   -0.2470915
  -0.15960827  0.09971662 -0.1470216   0.12233303 -0.9709398  -0.10624036]]",3.322777271270752,0,animals,effnet_politics
82,offensive-cWdiU5k.png,"[[ 1.1900932   0.665134    0.02998073 -0.70241064  0.00859168 -0.43004373
   0.9342104   0.7466003  -0.38883278  0.31498867 -1.0343524  -1.2707866 ]]",1.1900931596755981,0,animals,effnet_politics
83,offensive-CySpKqI.png,"[[-0.8317323   0.07729852 -0.970036   -0.31315893  0.8156656   4.8638144
  -0.6683969  -1.1418747   0.0915059  -0.25531414 -1.4876355  -0.7158196 ]]",4.863814353942871,5,donald_trump,effnet_politics
84,offensive-DB1R0kO.png,"[[-0.2039682   3.470617   -0.0750945  -0.22060022 -0.56889236 -0.5575532
   0.32420075 -0.3099044  -0.5607406  -0.33451027 -0.54226375 -0.82452846]]",3.4706170558929443,1,animated,effnet_politics
85,offensive-dcjraqN.png,"[[ 1.024152    0.8603973  -0.57942766 -0.11695357 -1.0342581   5.002801
  -1.7176175  -0.46683788 -0.5153183  -0.08258756 -1.2005452  -0.7754482 ]]",5.002800941467285,5,donald_trump,effnet_politics
86,offensive-ddkILbG.png,"[[-1.9834267   4.846895   -0.73284954 -0.556208   -0.11573564  0.3766467
  -0.4231637  -0.95120627  0.12480259 -0.5086518  -0.03590453 -0.64775646]]",4.846895217895508,1,animated,effnet_politics
87,offensive-DDWmGxP.png,"[[ 1.2504982   1.1766595  -0.36760744 -0.55842793 -0.4354577   0.2840196
   0.35864398 -0.32901296 -0.50493026  0.05637009 -0.5004307  -0.57976997]]",1.2504981756210327,0,animals,effnet_politics
88,offensive-DNwiCOI.png,"[[ 1.3079042   2.7441647  -0.6264549   1.3045237  -0.7483615   0.62403965
  -0.64857554  0.24103613 -1.9324939   0.24975811 -1.6244884  -1.007801  ]]",2.7441647052764893,1,animated,effnet_politics
89,offensive-dOr1Ljj.png,"[[-2.719679    1.9323466  -0.4494799  -0.9453076   0.25867456  1.6101718
   0.6440393  -1.3080034  -0.1073283   0.02126531  0.8944367  -0.17017138]]",1.9323465824127197,1,animated,effnet_politics
90,offensive-eeuDu6t.png,"[[-1.2734178   0.07597844  0.05383001 -1.1899569  -0.9031469  -0.23262611
   0.248934    4.027149    0.2018423  -0.95039225  0.52048486 -1.2300658 ]]",4.027149200439453,7,hillary_clinton,effnet_politics
91,offensive-eMSADPX.png,"[[ 0.5398101   1.4797643   0.5527397   1.8305743  -1.0984763  -0.87219894
   1.0240626   0.45410895  0.27228582 -0.6501759  -0.9437024  -2.4797156 ]]",1.8305742740631104,3,bernie_sanders,effnet_politics
92,offensive-EMshcj9.png,"[[-1.1939911   3.9250147   0.27720186 -0.87027967 -0.7422522  -0.8826672
   0.20481205  1.1193384  -0.4729105  -0.7145736  -0.74955577 -0.6737839 ]]",3.9250147342681885,1,animated,effnet_politics
93,offensive-eP24hnr.png,"[[-0.11130008  1.3735169  -0.20813014 -0.60382366  0.07649843 -0.11096978
   0.7415931  -0.44894552 -0.29012755  0.5960489  -0.6399777  -0.7558496 ]]",1.3735169172286987,1,animated,effnet_politics
94,offensive-Eq9f1cu.png,"[[-0.5948552   0.6572659  -0.00883683  0.17764679 -1.3269928   6.3340154
  -1.7780062  -0.02063915 -0.9271941   0.10116474 -1.1534913  -0.6189207 ]]",6.334015369415283,5,donald_trump,effnet_politics
95,offensive-eRUFvRF.png,"[[ 0.7183645   1.3695287  -0.19291683 -0.53385204 -0.34832177  0.25819814
   0.23103195  0.32798874 -0.39106926 -0.16549434 -0.91878355 -0.3259803 ]]",1.3695286512374878,1,animated,effnet_politics
96,offensive-ExlQpoj.png,"[[-0.78959024  3.7858465  -0.81455034 -0.95293933 -0.71838367 -0.3726232
   0.64685214 -0.24357232 -0.2507865  -0.27287096 -0.1290642  -0.56578845]]",3.785846471786499,1,animated,effnet_politics
97,offensive-EZMV9D9.png,"[[ 1.0368311   2.5234935  -0.7938363  -0.44277376 -1.2612224  -1.0866921
   1.6739968  -0.38698614 -0.74752975 -0.12672071 -0.77533066 -1.1828752 ]]",2.523493528366089,1,animated,effnet_politics
98,offensive-f7y8o6x.png,"[[-2.014566    1.4987327  -0.7491797  -1.169193    2.2127547  -0.84179056
  -0.79609853 -1.3704914  -0.3163294   0.04967521 -0.2517963   2.7934232 ]]",2.7934231758117676,11,nancy_pelosi,effnet_politics
99,offensive-fLxsrjJ.png,"[[ 0.46798196  3.5159025  -0.43211028 -0.7471562  -0.39863792 -0.0993405
   1.1423519  -0.3416896  -1.4771491   0.06234254 -1.0660405  -0.8001714 ]]",3.515902519226074,1,animated,effnet_politics
100,offensive-fmTCPZO.png,"[[-1.1726578   5.0033464  -1.1154453  -0.5711911  -0.05567015 -0.8608992
  -0.45839474  0.03297499 -0.79385495 -0.5548987  -0.23854724 -0.21206132]]",5.0033464431762695,1,animated,effnet_politics
101,offensive-fqSHGCD.png,"[[ 0.02569905 -0.3547467  -1.0271125   0.12039617  4.989577    0.4614896
  -1.455128   -0.25245047 -0.9526125  -0.37679124 -1.1017779  -0.5030146 ]]",4.989576816558838,4,bill_clinton,effnet_politics
102,offensive-fsgozVS.png,"[[-1.3147942  -0.23665534 -0.12112451 -1.4723089  -0.86548555 -0.728258
  -0.7842258   1.9577461   0.0544759   0.2627064  -0.8831357   3.8567238 ]]",3.8567237854003906,11,nancy_pelosi,effnet_politics
103,offensive-fU7SAmZ.png,"[[-0.18641558  0.43849134 -0.7549403   4.3954644   0.00520322 -0.5166155
  -0.10025798  0.28803045 -1.2176248  -0.33146405 -1.3199309  -0.87911916]]",4.3954644203186035,3,bernie_sanders,effnet_politics
104,offensive-FuuH1LD.png,"[[-0.8424188   0.6995683  -0.42795375 -0.87639266 -0.7903692  -0.46755955
   0.845334    4.518497   -0.86770797 -0.58429736 -0.9143583  -1.502899  ]]",4.518496990203857,7,hillary_clinton,effnet_politics
105,offensive-GbhHJH6.png,"[[-0.34528598  4.92576    -0.30711254 -0.6017784  -0.24218515 -1.3602222
   0.24572562  1.0117538  -1.4146489  -0.6919877  -1.0268836  -0.8642045 ]]",4.925759792327881,1,animated,effnet_politics
106,offensive-gdHUw8d.png,"[[ 0.8473749  -0.33753586 -0.72588444 -0.3453549  -0.02326128 -1.0915788
  -0.01555726  4.724479   -0.82491624 -0.13530937 -0.50143975 -2.1822762 ]]",4.7244791984558105,7,hillary_clinton,effnet_politics
107,offensive-giep513.png,"[[-1.2355897   4.0807633  -0.9468711   0.3900966   0.2618885  -0.8509662
  -0.83846503  0.9059198  -0.5008253   0.07015334 -0.783245   -1.0715405 ]]",4.080763339996338,1,animated,effnet_politics
108,offensive-gSIuTfF.png,"[[-0.4246926   0.58817524 -2.0450058  -1.0960174  -0.6538768  -0.7085805
  -0.7638933   2.1684008   0.20576026  4.896934   -1.3567853  -0.72794795]]",4.8969340324401855,9,kamala_harris,effnet_politics
